,Question,Answer
517,"7. Which of these data models is an extension of the relational data model?
a) Object-oriented data model
b) Object-relational data model
c) Semi structured data model
d) None of the mentioned
View Answer","Answer: b
Explanation: All the data are stored in form of memory in the disk."
518,"8. The information about data in a database is called _______
a) Metadata
b) Hyper data
c) Tera data
d) None of the mentioned
View Answer","Answer: a
Explanation: Metadata is information about a data."
519,"9. A data dictionary is a special file that contains?
a) The names of all fields in all files
b) The data types of all fields in all files
c) The widths of all fields in all files
d) All of the mentioned
View Answer","Answer: d
Explanation: The data dictionary is structured in tables and views, just like other database data."
520,"10. The DBMS acts as an interface between what two components of an enterprise-class database system?
a) Database application and the database
b) Data and the database
c) The user and the database application
d) Database application and SQL
View AnswerSanfoundry Global Education & Learning Series – Database Management System.","Answer: a
Explanation: Database application is the interface with the user to access the database."
521,"1. A relational database system needs to maintain data about the relations, such as the schema of the relations. This is called
a) Metadata
b) Catalog
c) Log
d) Dictionary
View Answer"," Answer: a
Explanation: Each side of a platter of a disk has a read–write head that moves across the platter to access different tracks. "
522,"2. Relational schemas and other metadata about relations are stored in a structure called the ____________
a) Metadata
b) Catalog
c) Log
d) Data Dictionary
View Answer"," Answer: d
Explanation: Data dictionary is also called as system catalog. "
523,"3. ___________ is the collection of memory structures and Oracle background processes that operates against an Oracle database.
a) Database
b) Instance
c) Tablespace
d) Segment
View Answer"," Answer: b
Explanation: Instance is a snapshot of database at any point of time. "
524,"4. A ________ is a logical grouping of database objects, usually to facilitate security, performance, or the availability of database objects such as tables and indexes.
a) Tablespace
b) Segments
c) Extents
d) Blocks
View Answer"," Answer: a
Explanation: A tablespace is a storage location where the actual data underlying database objects can be kept. "
525,"5. A tablespace is further broken down into ________
a) Tablespace
b) Segments
c) Extents
d) Blocks
View Answer"," Answer: b
Explanation: Segment names are used in create table and create index commands to place tables or indexes on specific database devices. "
526,"6. __________ is a contiguous group of blocks allocated for use as part of a table, index, and so forth.
a) Tablespace
b) Segment
c) Extent
d) Block
View Answer"," Answer: c
Explanation: An extent is a set of contiguous blocks allocated in a database. "
527,"7. ________ is the smallest unit of allocation in an Oracle database.
a) Database
b) Instance
c) Tablespace
d) Database Block
View Answer"," Answer: d
Explanation: Data block is a form of database space allocation. "
528,"8. An Oracle __________ is a set of tables and views that are used as a read-only reference about the database.
a) Database dictionary
b) Dictionary table
c) Data dictionary
d) Dictionary
View Answer"," Answer: c
Explanation: Data dictionary is also called as system catalog. "
529,"9. A data dictionary is created when a __________ created.
a) Instance
b) Segment
c) Database
d) Dictionary
View Answer"," Answer: c
Explanation: Data dictionary is also called as system catalog. "
530,"10. An Oracle object type has two parts the _________ and__________
a) Instance and body
b) Segment and blocks
c) Specification and body
d) Body and segment
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: c
Explanation: Segment names are used in create table and create index commands to place tables or indexes on specific database devices. An extent is a set of contiguous blocks allocated in a database."
531,"1. The _______ is that part of main memory available for storage of copies of disk blocks.
a) Buffer
b) Catalog
c) Storage
d) Secondary storage
View Answer"," Answer: a
Explanation: There is always a copy kept on disk of every block, but the copy on disk may be a version of the block older than the version in the buffer. "
532,"2. A major goal of the database system is to minimize the number of block transfers between the disk and memory. This is achieved by
a) Buffer
b) Catalog
c) Storage
d) Secondary storage
View Answer"," Answer: a
Explanation: There is always a copy kept on disk of every block, but the copy on disk may be a version of the block older than the version in the buffer. "
533,"3. The subsystem responsible for the allocation of buffer space is called the ___________
a) Buffer
b) Buffer manager
c) Storage
d) Secondary storage
View Answer"," Answer: b
Explanation: Programs in a database system make requests (that is, calls) on the buffer manager when they need a block from disk. "
534,"4. In the buffer where there is no space for another block, the block can be inserted using
a) Pinned block strategy
b) Forced output block
c) Buffer replacement strategy
d) All of the mentioned
View Answer"," Answer: c
Explanation: Most operating systems use a least recently used (LRU) scheme, in which the block that was referenced least recently is written back to disk and is removed from the buffer."
