,Question,Answer
604,"5. Point out the wrong statement.
a) Mirror database is the copy of the database that is typically fully synchronized with the principal database
b) Redo queue is received transaction log records that are waiting on the disk of a mirror server
c) Database mirroring provides less redundancy of the data
d) All of the mentioned
View Answer","Answer: c
Explanation: Database mirroring provides complete or almost complete redundancy of the data depending on whether the operating mode is high-safety or high-performance."
605,"6. Which of the following modes writes the data on the principal and mirror databases synchronously?
a) High safety with automatic cluster
b) High safety
c) High safety with automatic failover
d) High performance
View Answer","Answer: a
Explanation: In high safety with automatic cluster, Data is written and must be committed synchronously both on the principal and mirror databases."
606,"7. The high performance mode is only available in the __________ edition of SQL Server.
a) Enterprise
b) Express
c) Compact
d) None of the mentioned
View Answer","Answer: a
Explanation: In high performance mode, the asynchronous communication, data is written and committed on the principal server, and later sent and committed to the mirror server."
607,"8. Which of the following script will backup the database requires for database mirroring?
a)b)","Answer: b
Explanation: You have to backup the database and transaction on the principal server for database mirroring."
608,"9. Which of the following is an upgrade step to database mirroring?
a) Switch to high performance (sync)
b) Perform a rolling upgrade
c) Switch back to high performance (sync)
d) None of the mentioned
View Answer","Answer: b
Explanation: Upgrade mirror, manual failover to mirror, upgrade original principal, manual failover to original principal."
609,"10. Which of the following pair of technology is supported in SQL Server?
a) Mirroring and Replication
b) Mirroring and Clustering
c) Mirroring and Log Shipping
d) All of the mentioned
View Answer","Answer: d
Explanation: Database mirroring is a solution for increasing the availability of a SQL Server database. Mirroring is implemented on a per-database basis and works only with databases that use the full recovery model."
610,"1. Which of the following scenario prefers failover cluster instance over stand alone instance in SQL Server?
a) High Confidentiality
b) High Availability
c) High Integrity
d) None of the mentioned
View Answer","Answer: b
Explanation: High availability of the SQL Server instance is protected by the presence of redundant nodes in the FCI."
611,"2. Point out the correct statement.
a) The detailed component diagnostics makes it possible to configure a more flexible failover policy
b) The diagnostic information is stored to database
c) The detailed component diagnostics disables better troubleshooting of automatic failovers retroactively
d) All of the mentioned
View Answer","Answer: a
Explanation: You can choose what failure conditions trigger failovers and which failure conditions do not in configuration options."
612,"3. Benefits that SQL Server failover cluster instances provide ____________
a) Protection at the instance level through redundancy
b) Disaster recovery solution using a multi-subnet FCI
c) Zero reconfiguration of applications and clients during failovers
d) All of the mentioned
View Answer","Answer: d
Explanation: You can even run an FCI-hosted database inside an AlwaysOn availability group."
613,"4. The resources owned by WSFC node include ___________
a) Destination address
b) SQL Server Browser
c) One file share resource, if the FILESTREAM feature is installed
d) None of the mentioned
View Answer","Answer: c
Explanation: One file share resource is included only if the FILESTREAM feature is installed."
614,"5. Point out the wrong statement.
a) The System Configuration Checker will verify the system state of your computer before Setup continues
b) Microsoft Lync Server 2010 supports clustering for Microsoft SQL Server 2005 only
c) The System Configuration Checker will run one more set of rules to validate your computer configuration with the SQL Server features you have specified
d) None of the mentioned
View Answer","Answer: b
Explanation: Microsoft Lync Server 2010 supports clustering for Microsoft SQL Server 2008, Microsoft SQL Server 2008 R2, and Microsoft SQL Server 2005 in an active/passive configuration. For details about SQL Server clustering."
615,"6. Which of the following element is installed locally on each node of the FCI?
a) WSFC Resource Group
b) SQL Server Binaries
c) Network Name
d) Storage
View Answer","Answer: b
Explanation: However, during startup, SQL Server binaries are not started automatically, but managed by WSFC."
616,"7. Which of the following operation requires to run SQL Server Setup on the node?
a) Add
b) Remove
c) Update
d) All of the mentioned
View Answer","Answer: d
Explanation: To update or remove a SQL Server failover cluster, you must be a local administrator with permission to login as a service on all nodes of the failover cluster."
617,"8. A Windows Failover Cluster can support up to _______ nodes.
a) 12
b) 14
c) 16
d) 18
View Answer","Answer: c
Explanation: A single SQL Server 2012 instance can run on only a single node at a time; and should a failover occur, the failed instance can failover to another node."
618,"9. Which of the following is a Windows Failover Cluster quorum mode?
a) Node Majority
b) No Majority: Read Only
c) File Read Majority
d) None of the mentioned
View Answer","Answer: a
Explanation: In Node majority, each node that is available and in communication can vote. The cluster functions only with a majority of the votes."
619,"10. An exciting new feature in SQL Server 2014 is the support for the deployment of a Failover Cluster Instance (FCI) with ___________
a) Cluster Shared Volumes (CSV)
b) In memory database
c) Column oriented database
d) All of the mentioned
View Answer","Answer: a
Explanation: A SQL 2014 deployment with Cluster Shared Volumes provides several advantages over a deployment on “traditional” cluster storage."
620,"1. Which of the following code is used to enable the sa login?
a)b)","Answer: a
Explanation: SSMS can also be used to enable the sa login."
621,"2. Point out the correct statement.
a) SQL Server 2008 offers three authentication mode options
b) Microsoft’s best practice recommendation is that you use Windows authentication mode whenever possible
c) If you use mixed authentication mode, you should enable the DBA’s Windows account
d) None of the mentioned
View Answer","Answer: b
Explanation: Windows authentication mode allows you to centralize account administration for your entire enterprise in a single place."
